arrival_hour,duration_h,energy_kwh
19.176111622721187,15.89670932462348,4.53805515881756
20.488876888816442,11.79287210267719,12.14898201658269
12.046957124879796,0.8412864551240955,3.809779707552619
16.94950648409597,18.505273481648324,3.9467955638740984
14.332591610816902,11.583149495589943,3.78634127025237
6.929014810875143,3.362132876924922,3.798093829996609
20.49377824264094,19.86862044411427,15.327295851102441
15.715166820559665,0.8668450680731803,1.947243029495469
15.900809259935347,3.7285668132219665,2.943783276818661
22.265638365256525,5.001821767785096,10.854274171396932
13.13684881050158,2.033440569360901,9.841831932913268
16.93229786912631,3.0800091043854723,2.761635987844288
17.71004468327879,13.976108677510151,10.582398438702546
20.332401934526782,18.673248973651532,16.475380721537537
22.79848193618657,4.9135422306531105,8.366984377997838
16.863913404916662,11.757852337410451,2.0746950631512044
15.961990389167815,15.831897289217295,2.701848181130197
22.48164830518566,11.43798780706408,15.554484008655626
16.726873341940255,14.86130304357541,7.866180616373915
21.203431870270865,12.542426912705698,19.183342442129334
21.32811227412675,12.860839628204413,8.87986243593005
16.865601448407908,19.378613652586164,5.00221338206803
18.818255022264704,14.804753911791803,19.622359431282895
14.044848579196962,3.6050352656324334,2.721760998048839
18.471217769788808,16.685388114570944,6.435214844457974
20.015507086858335,12.919425914650226,7.879947204874359
16.523163662517618,19.53800946034473,8.867167050354311
15.557251021895006,18.079649818311538,1.5970677576619452
22.563152884119507,14.926015627055143,20.510242129808848
20.937856405270175,7.726682640656644,18.635309016147737
22.228226847638354,8.105552622991159,17.831681242724997
19.971155395811778,12.899027761726476,9.056659416372778
16.314757168524025,22.74213638351473,17.57131631644486
16.537900386359347,4.081791463933897,8.23656467356959
19.563695992073182,6.945334838409933,14.49936911935085
15.163562805900684,11.248840799364054,6.352000046501615
18.83226774778788,14.438736102522261,5.478445562966001
6.918413942914488,3.4232293536299805,11.606551201988458
8.428183435255221,5.817987987900711,4.780195479993338
18.480697821091642,12.997856689838201,2.12752395372473
17.801942509777376,15.709245573447221,8.439257015974126
23.652602103470795,4.140840799552452,15.587834613733516
17.479871455930677,2.946051333017455,5.160099384851555
17.85391116731693,16.26120844162734,6.2992338544102875
18.305142714479423,24.068298492772975,6.871853768073746
2.704191116101093,6.155285538297679,19.82101314633625
10.77452287531448,2.8452367179390414,10.038113347446913
16.035373312974144,16.851697522706086,9.241153380085482
9.47531619334558,1.3913013648503831,3.7080578082737716
15.110276048761436,2.6401076083227597,8.83871916010889
14.702919562862773,14.52903174839366,4.468409733343258
22.195862082611654,14.253896235034846,21.888346536972715
19.838246698132096,13.212203480912176,7.62160045656907
15.329122860358734,23.9617979316958,17.261938951008126
11.651215186200808,5.753022870349674,2.9462965249053115
17.872306101213255,12.444720374619164,12.819681206417775
21.831247622537003,9.949475942714646,6.261387027864558
17.139797507831346,2.3267152748868978,7.236136406718344
15.845436342419509,1.5136501738828771,11.46979943294476
22.936664441992047,12.246489502412688,7.938786679450212
9.05657202385542,1.7709604639841356,5.075598991936117
16.826204382176076,15.144232200239912,16.471838677886794
20.75497537904102,14.238972170185553,6.176702993021161
6.723864290545274,0.333330262843728,2.0573023446678205
13.437878668360781,1.3649888286308558,2.6746814732769164
20.246732506216745,17.597536307288248,4.338378486234971
14.461923267385538,27.53470670241071,4.013662069261953
6.0,4.42719192541394,19.451518488265066
20.949357387553075,12.539073604357322,5.163190856492379
17.63448507934408,3.343944536909084,3.8166374829020735
16.39846188690307,2.262654036476001,6.787681789100051
22.463730029485365,7.46431520265703,11.182220210325589
16.30634738626934,4.981917096046263,11.351568869225623
21.176520939579106,1.521244031513754,10.806448682688211
22.06783080859108,11.270660940563328,13.445237043365243
16.637821331945542,0.735693486312436,2.0598271004114665
10.121006350093356,0.9301690723058369,2.853479303097476
21.517289116664116,10.26175599265417,24.070730286058293
10.526090725250553,1.1009285175682497,4.376812664247066
15.975777327306426,1.7323282406295033,6.027628611210926
19.82948384626902,11.082434673267942,15.222196688284411
20.21385341076301,7.402134867925296,11.57032747252226
17.264067610746352,17.292687520947425,9.806234722914255
16.16145996050701,21.980609461603148,8.797291741182
21.658597383031733,10.58266586386143,6.447826426522544
16.741244112381125,2.06680486235178,3.1003748447357533
13.72605675010462,2.0946952980576334,8.060014068110322
17.584664271574837,2.4233516959587935,7.075801197532478
14.639762810675576,4.899759970753607,12.526366334539272
9.022244146212852,2.429369311579284,8.9067455176948
13.258353273933249,3.489321339530431,5.1225322101403
21.10938516872922,5.617696319959801,9.715552953030567
15.39715508479382,2.3577232643005748,3.6204265943420904
20.648777435996486,3.929179126501543,11.604874532960924
