user_id,day_type,bin,n_pairs,fallback,ks_stat,p_value,passed,r_pearson,r_spearman,correlated,rho_copula
KR_102,Weekday,17,16,1,0.1167,0.9815,true,0.119,-0.0382,false,
KR_102,Weekday,19,17,1,0.1935,0.5489,true,-0.0484,-0.0147,false,
KR_102,Weekday,20,18,1,0.1165,0.9677,true,0.2391,0.2281,false,
KR_1433,Weekday,9,16,1,0.1625,0.7928,true,0.6215,0.6235,true,
KR_70,Weekday,9,29,1,0.2269,0.1017,true,-0.0946,-0.4621,true,
KR_70,Weekday,10,133,1,0.1945,0.0001,false,-0.1087,-0.331,true,
KR_178,Weekday,8,38,1,0.1898,0.1309,true,0.2531,-0.066,false,
KR_422,Weekday,17,22,1,0.2555,0.1139,true,0.1425,-0.1779,false,
KR_223,Weekday,9,25,1,0.1011,0.9607,true,-0.3341,-0.4331,true,
KR_223,Weekday,10,18,1,0.1086,0.9838,true,0.0509,-0.1207,false,
KR_1226,Weekday,18,19,1,0.1303,0.9041,true,-0.0372,-0.0702,false,
KR_1231,Weekday,18,17,1,0.1638,0.7525,true,0.3872,0.3603,true,
KR_1231,Weekday,19,17,1,0.1637,0.7532,true,0.1652,-0.1912,false,
KR_401,Weekday,17,25,1,0.0978,0.9709,true,0.0788,-0.1531,false,
KR_932,Weekday,9,24,1,0.2991,0.0276,false,-0.3345,-0.6574,true,
KR_160,Weekday,17,24,1,0.0936,0.9847,true,-0.1771,-0.2574,false,
KR_160,Weekday,18,37,1,0.1314,0.5481,true,-0.3215,-0.3743,true,
KR_20,Weekday,15,16,1,0.2272,0.3817,true,0.017,-0.1088,false,
KR_20,Weekday,16,25,1,0.2145,0.2014,true,0.0333,-0.0862,false,
KR_20,Weekday,17,47,1,0.1841,0.0838,true,0.0777,-0.0769,false,
KR_20,Weekday,18,17,1,0.1195,0.9687,true,0.1916,-0.0123,false,
KR_927,Weekday,20,15,1,0.3903,0.0209,false,0.5547,-0.0964,true,0.4937
KR_927,Weekday,24,21,1,0.1776,0.5235,true,0.0496,0.0818,false,
KR_29,Weekday,17,72,1,0.1544,0.0661,true,0.0518,-0.3773,true,
KR_29,Weekday,18,94,1,0.4541,0.0,false,-0.0663,-0.5679,true,-0.1088
