arrival_hour,duration_h,energy_kwh
16.336382,1.6940884167193226,3.0883079715725037
22.518314,7.637578466968155,9.210717090703548
14.033466,0.635860207356678,1.0123583589633927
15.585838,12.277086868179424,6.157349801361561
17.985802,61.35657028393812,6.998936453387142
18.61531,19.593596731405786,4.521244064923376
17.56251,19.04333044744432,0.970105763822794
18.678553,35.731092337379195,7.110867131613196
15.348543,6.155402555944522,45.52487315267325
21.101461,16.951250710213678,15.850449187606577
14.596354,13.829248876886483,3.1165152906626465
16.952114,4.3810917950275865,29.20025406956673
3.8014297,1.1919754275976266,6.836141059286893
20.775139,1.2783630535487085,5.3543197361007335
9.54655,5.118053975399087,16.200770462602378
6.243013,3.04414040385762,13.493704236969354
21.370306,21.57494995812542,6.047046245746315
3.2480698,8.393674146968872,13.405766002014282
18.458878,1.9272773302257888,7.653864727094771
17.545116,1.487359252941929,4.742265254743398
16.867094,19.567110780261785,9.90533916011453
17.700062,1.5341216428828943,7.433447996824981
23.676634,14.259692411037204,50.38031363666059
18.772047,1.1035449832452668,1.0629885096289218
19.277758,18.257955187991424,5.773865114916116
14.839649,16.081897128533818,6.529442408420146
23.507866,2.368425759057411,10.856965372823181
16.292557,1.072013866035454,2.046242394037545
16.601944,4.030647535887112,7.018970241881908
16.682161,8.91093868962311,11.888040098845961
18.132515,1.0008569553386109,22.03394410043955
16.91699,14.565075588280873,2.330174655020237
13.055286,4.250336699955289,6.825510821044446
14.183319,1.3688973042766666,5.84800104752183
2.2814274,11.708183016050855,9.998347874656321
9.597145,0.35065989641006773,1.6788575115101412
20.914894,18.597056352880596,14.296555978730323
20.832907,14.425354034534262,8.461809794157745
21.414328,14.126857704087348,5.786117081642152
15.262112,1.394845401694667,7.959182481393219
16.882927,1.8534916928917375,7.288175266347826
0.2324028,15.928122696755496,36.19424896195532
19.551357,21.095469862713415,7.5390516811236745
19.527199,13.890639126547592,24.425781338959933
8.44042,4.204810013340454,7.584278582148254
14.261051,33.93103952251143,7.964123501926662
21.037647,0.7548537660065107,3.387964589353651
0.18615341,2.416559207719068,5.175012918580324
11.976862,1.4352524433280651,3.4407359705492855
12.027582,43.1256694836249,4.405943643692882
19.284805,2.2302849868462937,7.219146303012968
8.537138,1.4957117065438794,5.14610928112641
13.335072,52.49956618081033,7.636339525058866
14.032223,5.787771506556247,15.17158368110657
17.074108,33.08782402638164,9.251627420745791
23.430386,8.666688876678878,14.99912137642503
15.932026,1.5321178478655508,5.2519157211482534
9.441016,1.8251146685622734,4.580949755311012
19.188856,13.332210488611626,5.241011017020792
17.969835,9.576352053027684,7.696963168978692
15.980259,0.499213696264103,2.4780402155313643
20.18374,11.570166003714503,55.160591717362415
15.405035,1.439004708936438,6.215912254080177
22.613111,8.96146215330768,10.83155649520457
1.9809208,12.993554413290074,17.955684389472008
16.30442,1.4441426391606322,8.936052574887874
21.884293,9.687405913982209,20.841222612112762
17.167397,0.33432757890120457,1.3475549771869555
17.017689,1.1485376069771125,3.202179425042123
17.406994,12.871284116838956,27.80258366942406
18.28645,60.66910937758287,12.669670709520581
15.882151,1.4133053577171741,3.786850460916758
18.184624,1.8029723545363276,12.516685646325353
20.518055,11.106710916662879,14.068202900812032
15.039672,3.236523679737643,7.093890861347319
1.2970219,7.930039775341914,12.565800126567485
11.80457,2.4511343718665337,8.494847871474922
16.014921,1.0313646564308967,3.2292684146389368
8.240256,11.897133795080004,8.096974509321155
19.025602,2.4521050506680586,3.6781772009283307
16.869057,2.0306001013459847,13.409063400253656
19.077091,51.135694006503954,6.129618910625577
1.7036304,14.329163846034225,14.219626840129497
21.501978,34.43577287611664,15.26145237900317
22.331924,11.14647998171664,7.919240555837751
0.79444504,2.0618087739091155,10.406743592508139
16.779297,17.003787334527736,11.704982459098103
2.730465,10.279438368291823,11.278803255707027
14.236317,53.60864375486109,26.088375730365517
14.189801,20.709610210221673,6.224917273521424
20.525324,13.00388780535592,7.298849926814437
20.748482,9.556771679904726,5.567229745090009
15.96145,32.72462023564842,4.537621904369444
16.350567,20.129818165003094,4.66977230982855
14.25786,1.5842100515842852,5.11627214236185
8.814883,3.605755356839527,20.790397241637113
14.361813,1.698751153622578,12.216948592588308
23.313763,14.295444966425665,9.382202741056682
7.2225533,1.3362376308034691,6.968092199340464
16.498411,31.91263771807518,15.46254417255521
16.745289,0.7146016472073323,0.7861845877673477
19.37627,20.255281689213877,9.596862351074817
11.60957,0.5922928291015016,2.472990836501122
15.212406,22.35166782410476,13.17412187188864
21.379938,14.947534185619652,9.419524389989675
20.926092,0.0494444444444444,27.359866706579925
7.2860074,2.593191084907783,6.433463116288186
11.438488,2.4154835002670687,15.440698591917757
17.216118,1.3208129135833846,8.331667907834055
15.195463,14.155974054299294,2.9512776261381806
13.486529,20.71213446568532,12.896814233735206
18.441792,0.7040098645921485,2.068894396694377
13.771731,8.278681377135383,7.083403408825398
13.687535,1.3124733934458241,8.537138463482263
6.0,14.260461283196095,65.0002971354127
15.651485,1.6223249711407555,4.88846640970558
2.9398212,5.672406788126172,14.27668020643294
13.725664,0.0494444444444444,1.5409713243320584
21.241804,12.964692272550613,9.256676958426835
16.770535,18.092488904404803,22.546571490466597
18.907013,15.869527859328688,5.1196926536224785
16.26588,1.1147121377827185,4.169433693513275
10.728385,14.792434296732148,4.626390200313181
17.865658,3.6743843327250953,8.968471279479566
17.085287,18.427390707201095,5.903101739771665
9.195695,0.700494805410406,2.2331174893490973
20.18264,3.343779115995371,12.26308043777943
1.1830044,15.774767487616009,15.366367518827323
21.006863,11.65531279755185,11.139343490563336
4.2261925,1.359272688358453,8.415981289297344
20.108164,1.3250662394414758,1.4423092471621932
17.452572,51.695104695770475,2.046932525020093
19.844204,2.437171136122487,18.39762332879007
12.2251425,7.672446194999748,4.3113582574948675
13.352726,0.7571114360101935,1.2581321673654022
11.87134,2.925984510017787,9.393590695522727
15.955104,2.0682730532055515,15.911150253117087
14.302932,40.59302599934936,7.251734446659685
22.996426,1.36719655370942,6.0860064401477585
14.80722,0.6856703793306161,2.5404800938162952
20.386457,18.75293046570536,32.38366995856166
23.720951,19.529662603093684,9.34952384915203
3.0155888,2.4664121381722595,10.491962552741173
19.13793,2.785774160513551,8.784914207011463
