user_id,abs_start,abs_end,duration_hours,energy,day_type,start_date,start_time,end_date,end_time,src,start_hour,end_hour,arrival_hour,duration_minutes,location,facility,user_id_num,session_id
gist|KR_U106,2022-01-13T21:16:00,2022-01-14T00:47:00,3.5166666666666666,10.15,Weekday,2022-01-13,21:16:00,2022-01-14,00:47:00,gist,21,0,21.266666666666666,211.0,combined,gist,124,C25340
gist|KR_U106,2022-01-18T18:18:00,2022-01-19T04:48:00,10.5,66.27,Weekday,2022-01-18,18:18:00,2022-01-19,04:48:00,gist,18,4,18.3,630.0,combined,gist,124,C25271
gist|KR_U106,2022-01-24T22:02:00,2022-01-25T01:32:00,3.5,10.36,Weekday,2022-01-24,22:02:00,2022-01-25,01:32:00,gist,22,1,22.03333333333333,210.0,combined,gist,124,C25341
gist|KR_U106,2022-01-26T18:56:00,2022-01-26T22:26:00,3.5,10.06,Weekday,2022-01-26,18:56:00,2022-01-26,22:26:00,gist,18,22,18.933333333333334,210.0,combined,gist,124,C25405
gist|KR_U106,2022-01-27T20:38:00,2022-01-28T00:09:00,3.5166666666666666,10.25,Weekday,2022-01-27,20:38:00,2022-01-28,00:09:00,gist,20,0,20.633333333333333,211.0,combined,gist,124,C25342
gist|KR_U106,2022-01-27T20:38:00,2022-01-28T07:09:00,10.516666666666667,67.21,Weekday,2022-01-27,20:38:00,2022-01-28,07:09:00,gist,20,7,20.633333333333333,631.0,combined,gist,124,C25391
gist|KR_U106,2022-02-01T16:22:00,2022-02-02T00:22:00,8.0,50.24,Weekday,2022-02-01,16:22:00,2022-02-02,00:22:00,gist,16,0,16.366666666666667,480.0,combined,gist,124,C25331
gist|KR_U106,2022-02-02T13:34:00,2022-02-02T17:04:00,3.5,9.83,Weekday,2022-02-02,13:34:00,2022-02-02,17:04:00,gist,13,17,13.566666666666666,210.0,combined,gist,124,C25388
gist|KR_U106,2022-02-03T20:23:00,2022-02-03T23:53:00,3.5,10.07,Weekday,2022-02-03,20:23:00,2022-02-03,23:53:00,gist,20,23,20.383333333333333,210.0,combined,gist,124,C25332
gist|KR_U106,2022-02-04T18:35:00,2022-02-04T22:05:00,3.5,10.2,Weekday,2022-02-04,18:35:00,2022-02-04,22:05:00,gist,18,22,18.58333333333333,210.0,combined,gist,124,C25399
gist|KR_U107,2022-03-26T09:38:00,2022-03-26T14:09:00,4.516666666666667,12.94,Weekend,2022-03-26,09:38:00,2022-03-26,14:09:00,gist,9,14,9.633333333333333,271.0,combined,gist,127,C25651
gist|KR_U107,2022-03-27T11:09:00,2022-03-27T14:02:00,2.8833333333333333,6.95,Weekend,2022-03-27,11:09:00,2022-03-27,14:02:00,gist,11,14,11.15,173.0,combined,gist,127,C25652
gist|KR_U107,2022-03-30T17:43:00,2022-03-30T19:36:00,1.8833333333333333,6.99,Weekday,2022-03-30,17:43:00,2022-03-30,19:36:00,gist,17,19,17.716666666666665,113.0,combined,gist,127,C25653
gist|KR_U107,2022-03-30T20:44:00,2022-03-31T06:35:00,9.85,6.68,Weekday,2022-03-30,20:44:00,2022-03-31,06:35:00,gist,20,6,20.73333333333333,591.0,combined,gist,127,C25654
gist|KR_U107,2022-04-02T07:32:00,2022-04-02T11:50:00,4.3,12.95,Weekend,2022-04-02,07:32:00,2022-04-02,11:50:00,gist,7,11,7.533333333333333,258.0,combined,gist,127,C25641
gist|KR_U107,2022-04-03T20:13:00,2022-04-03T23:19:00,3.1,8.01,Weekend,2022-04-03,20:13:00,2022-04-03,23:19:00,gist,20,23,20.216666666666665,186.0,combined,gist,127,C25642
gist|KR_U107,2022-04-10T06:37:00,2022-04-10T13:49:00,7.2,11.27,Weekend,2022-04-10,06:37:00,2022-04-10,13:49:00,gist,6,13,6.616666666666667,432.0,combined,gist,127,C25643
gist|KR_U107,2022-04-13T17:58:00,2022-04-13T21:32:00,3.566666666666667,10.51,Weekday,2022-04-13,17:58:00,2022-04-13,21:32:00,gist,17,21,17.966666666666665,214.0,combined,gist,127,C25644
gist|KR_U107,2022-04-14T21:49:00,2022-04-15T06:28:00,8.65,9.79,Weekday,2022-04-14,21:49:00,2022-04-15,06:28:00,gist,21,6,21.816666666666663,519.0,combined,gist,127,C25645
gist|KR_U107,2022-04-19T21:16:00,2022-04-20T06:52:00,9.6,10.24,Weekday,2022-04-19,21:16:00,2022-04-20,06:52:00,gist,21,6,21.266666666666666,576.0,combined,gist,127,C25646
gist|KR_U109,2021-10-23T17:28:00,2021-10-23T18:28:00,1.0,7.1,Weekend,2021-10-23,17:28:00,2021-10-23,18:28:00,gist,17,18,17.466666666666665,60.0,combined,gist,101,C22949
gist|KR_U109,2021-11-04T19:19:00,2021-11-04T22:13:00,2.9,20.2,Weekday,2021-11-04,19:19:00,2021-11-04,22:13:00,gist,19,22,19.316666666666663,174.0,combined,gist,101,C22946
