user_id,abs_start,abs_end,duration_hours,energy,day_type,start_date,start_time,end_date,end_time,src,start_hour,end_hour,arrival_hour,duration_minutes,location,facility,user_id_num,session_id
gist|KR_U106,2022-01-13T21:16:00,2022-01-14T00:47:00,3.5166666666666666,10.15,Weekday,2022-01-13,21:16:00,2022-01-14,00:47:00,gist,21,0,21.266666666666666,211.0,combined,gist,124,C25340
gist|KR_U106,2022-01-18T18:18:00,2022-01-19T04:48:00,10.5,66.27,Weekday,2022-01-18,18:18:00,2022-01-19,04:48:00,gist,18,4,18.3,630.0,combined,gist,124,C25271
gist|KR_U106,2022-01-24T22:02:00,2022-01-25T01:32:00,3.5,10.36,Weekday,2022-01-24,22:02:00,2022-01-25,01:32:00,gist,22,1,22.03333333333333,210.0,combined,gist,124,C25341
gist|KR_U106,2022-01-26T18:56:00,2022-01-26T22:26:00,3.5,10.06,Weekday,2022-01-26,18:56:00,2022-01-26,22:26:00,gist,18,22,18.933333333333334,210.0,combined,gist,124,C25405
gist|KR_U106,2022-01-27T20:38:00,2022-01-28T00:09:00,3.5166666666666666,10.25,Weekday,2022-01-27,20:38:00,2022-01-28,00:09:00,gist,20,0,20.633333333333333,211.0,combined,gist,124,C25342
gist|KR_U106,2022-01-27T20:38:00,2022-01-28T07:09:00,10.516666666666667,67.21,Weekday,2022-01-27,20:38:00,2022-01-28,07:09:00,gist,20,7,20.633333333333333,631.0,combined,gist,124,C25391
gist|KR_U106,2022-02-01T16:22:00,2022-02-02T00:22:00,8.0,50.24,Weekday,2022-02-01,16:22:00,2022-02-02,00:22:00,gist,16,0,16.366666666666667,480.0,combined,gist,124,C25331
gist|KR_U106,2022-02-02T13:34:00,2022-02-02T17:04:00,3.5,9.83,Weekday,2022-02-02,13:34:00,2022-02-02,17:04:00,gist,13,17,13.566666666666666,210.0,combined,gist,124,C25388
gist|KR_U106,2022-02-03T20:23:00,2022-02-03T23:53:00,3.5,10.07,Weekday,2022-02-03,20:23:00,2022-02-03,23:53:00,gist,20,23,20.383333333333333,210.0,combined,gist,124,C25332
gist|KR_U106,2022-02-04T18:35:00,2022-02-04T22:05:00,3.5,10.2,Weekday,2022-02-04,18:35:00,2022-02-04,22:05:00,gist,18,22,18.58333333333333,210.0,combined,gist,124,C25399
gist|KR_U106,2022-02-05T13:42:00,2022-02-05T18:38:00,4.933333333333334,32.52,Weekend,2022-02-05,13:42:00,2022-02-05,18:38:00,gist,13,18,13.7,296.0,combined,gist,124,C25269
gist|KR_U106,2022-02-06T11:25:00,2022-02-06T14:35:00,3.1666666666666665,20.58,Weekend,2022-02-06,11:25:00,2022-02-06,14:35:00,gist,11,14,11.416666666666666,190.0,combined,gist,124,C25403
gist|KR_U106,2022-02-06T18:51:00,2022-02-06T23:21:00,4.5,27.19,Weekend,2022-02-06,18:51:00,2022-02-06,23:21:00,gist,18,23,18.85,270.0,combined,gist,124,C25333
gist|KR_U106,2022-02-08T18:50:00,2022-02-08T22:20:00,3.5,10.3,Weekday,2022-02-08,18:50:00,2022-02-08,22:20:00,gist,18,22,18.83333333333333,210.0,combined,gist,124,C25354
gist|KR_U106,2022-02-09T19:13:00,2022-02-09T22:43:00,3.5,10.29,Weekday,2022-02-09,19:13:00,2022-02-09,22:43:00,gist,19,22,19.216666666666665,210.0,combined,gist,124,C25400
gist|KR_U106,2022-02-09T20:50:00,2022-02-10T06:21:00,9.516666666666667,60.88,Weekday,2022-02-09,20:50:00,2022-02-10,06:21:00,gist,20,6,20.83333333333333,571.0,combined,gist,124,C25270
gist|KR_U106,2022-02-12T16:31:00,2022-02-13T02:01:00,9.5,59.31,Weekend,2022-02-12,16:31:00,2022-02-13,02:01:00,gist,16,2,16.516666666666666,570.0,combined,gist,124,C25389
gist|KR_U106,2022-02-12T16:34:00,2022-02-12T20:04:00,3.5,10.5,Weekend,2022-02-12,16:34:00,2022-02-12,20:04:00,gist,16,20,16.566666666666666,210.0,combined,gist,124,C25334
gist|KR_U106,2022-02-14T20:28:00,2022-02-14T23:58:00,3.5,10.18,Weekday,2022-02-14,20:28:00,2022-02-14,23:58:00,gist,20,23,20.466666666666665,210.0,combined,gist,124,C25404
gist|KR_U106,2022-02-15T19:19:00,2022-02-15T22:50:00,3.5166666666666666,10.57,Weekday,2022-02-15,19:19:00,2022-02-15,22:50:00,gist,19,22,19.316666666666663,211.0,combined,gist,124,C25335
gist|KR_U107,2022-03-26T09:38:00,2022-03-26T14:09:00,4.516666666666667,12.94,Weekend,2022-03-26,09:38:00,2022-03-26,14:09:00,gist,9,14,9.633333333333333,271.0,combined,gist,127,C25651
gist|KR_U107,2022-03-27T11:09:00,2022-03-27T14:02:00,2.8833333333333333,6.95,Weekend,2022-03-27,11:09:00,2022-03-27,14:02:00,gist,11,14,11.15,173.0,combined,gist,127,C25652
