user_id,day_type,bin,n_pairs,fallback,ks_stat,p_value,passed,r_pearson,r_spearman,correlated,rho_copula
OSL_T_41,Weekday,18,16,1,0.1923,0.596,true,0.3224,0.3588,true,
TRO_R_AdO1-3,Weekday,17,52,1,0.2413,0.0048,false,0.1395,0.4583,true,
TRO_R_AdO1-3,Weekday,18,16,1,0.1761,0.7048,true,0.1745,0.7294,true,
TRO_R_AdO1-3,Weekday,20,26,1,0.2165,0.1756,true,0.1509,0.0951,false,
TRO_R_AdO1-3,Weekday,21,16,1,0.3544,0.0362,false,0.4304,0.0265,true,
OSL_S_KT202,Weekday,15,23,1,0.1666,0.5475,true,0.3962,0.3638,true,
OSL_S_KT202,Weekday,16,45,1,0.1821,0.1024,true,0.3001,0.5666,true,
OSL_S_KT202,Weekday,17,15,1,0.3027,0.1285,true,0.2427,0.7024,true,
OSL_S_KT202,Weekday,20,26,1,0.1238,0.8213,true,0.065,0.028,false,
OSL_S_KT202,Weekday,21,16,1,0.161,0.802,true,0.2572,0.2134,false,
TRO_Plass41,Weekday,12,16,1,0.2711,0.1909,true,0.9557,0.2399,true,
TRO_Plass41,Weekday,13,22,1,0.2646,0.0924,true,0.0407,-0.2169,false,
TRO_Plass41,Weekday,14,17,1,0.3236,0.0573,true,0.557,0.2344,true,
TRO_Plass41,Weekday,15,19,1,0.1957,0.4617,true,-0.2288,-0.2291,false,
TRO_Plass41,Weekday,16,18,1,0.1135,0.9748,true,0.3407,0.1354,true,
TRO_Plass41,Weekday,17,22,1,0.254,0.1178,true,0.8536,0.5113,true,
TRO_Plass41,Weekday,18,25,1,0.2048,0.2464,true,0.0882,0.1358,false,
TRO_Plass41,Weekday,19,30,1,0.126,0.7296,true,0.1856,0.1962,false,
TRO_Plass41,Weekday,20,17,1,0.2018,0.4944,true,-0.3473,-0.1484,true,
TRO_Plass41,Weekday,21,19,1,0.0965,0.9945,true,-0.414,0.1596,true,
TRO_Plass41,Weekday,22,24,1,0.1524,0.6344,true,-0.0699,0.0478,false,
ASK_Plass45,Weekday,16,19,1,0.1544,0.7567,true,-0.0678,0.0211,false,
ASK_Plass45,Weekday,21,63,1,0.1861,0.0262,false,0.3368,0.0969,true,
ASK_Plass45,Weekday,22,23,1,0.1452,0.7189,true,0.1615,0.1285,false,
ASK_Plass55,Weekday,17,40,1,0.1157,0.6604,true,-0.0122,0.1672,false,
ASK_Plass55,Weekday,18,19,1,0.17,0.6434,true,0.6067,0.5485,true,
ASK_Plass55,Weekday,19,16,1,0.2275,0.3801,true,0.0459,0.4371,true,
ASK_Plass55,Weekday,20,16,1,0.1708,0.7399,true,0.0731,0.2441,false,
ASK_Plass55,Weekday,21,17,1,0.199,0.5126,true,0.3481,0.208,true,
TRO_R_Bl2-1,Weekday,16,20,1,0.218,0.299,true,0.3877,0.4391,true,
TRO_R_Bl2-1,Weekday,19,17,1,0.2246,0.3586,true,0.3483,0.3799,true,
TRO_R_Bl2-1,Weekday,20,21,1,0.1794,0.5099,true,0.2073,0.2701,false,
TRO_R_Bl2-1,Weekday,21,23,1,0.1034,0.9667,true,-0.0117,0.0879,false,
TRO_R_Bl2-1,Weekday,22,17,1,0.1044,0.9926,true,-0.1651,-0.2083,false,
TRO_R_Bl2-1,Weekday,23,15,1,0.2036,0.5639,true,0.0615,-0.0036,false,
BAR_Plass113,Weekend,18,15,1,0.1237,0.9759,true,-0.1377,0.1571,false,
TRO_R_Bl2-7,Weekday,17,15,1,0.2329,0.3911,true,0.0437,-0.025,false,
TRO_Plass45,Weekday,16,24,1,0.1911,0.3462,true,-0.1003,0.1953,false,
TRO_Plass45,Weekday,17,18,1,0.1733,0.6528,true,-0.2374,-0.1208,false,
TRO_Plass45,Weekday,18,17,1,0.2104,0.4404,true,0.1032,0.0196,false,
ASK_Plass29,Weekday,15,18,1,0.3709,0.0143,false,0.4799,0.4427,true,0.6135
ASK_Plass29,Weekday,16,33,1,0.2934,0.007,false,0.3883,0.3376,true,
ASK_Plass29,Weekday,17,56,1,0.2475,0.0022,false,0.3737,0.5741,true,
ASK_Plass29,Weekday,19,27,1,0.2302,0.1153,true,0.1049,0.563,true,
ASK_Plass29,Weekday,20,63,1,0.2767,0.0001,false,0.0229,-0.0331,false,0.495
ASK_Plass29,Weekday,21,61,1,0.2388,0.002,false,0.7855,0.1061,true,
ASK_Plass29,Weekday,22,30,1,0.2758,0.0211,false,0.0325,0.2811,false,
ASK_Plass29,Weekday,23,16,1,0.3141,0.0855,true,0.2262,0.2651,false,
TRO_R_SR2-3,Weekday,17,18,1,0.1585,0.7576,true,0.3061,0.451,true,
TRO_R_SR2-3,Weekday,21,21,1,0.1559,0.688,true,0.0722,0.2857,false,
ASK_Plass23,Weekend,17,15,1,0.2165,0.4837,true,0.5377,0.6357,true,
ASK_Plass23,Weekend,22,15,1,0.1785,0.7265,true,0.1138,0.0821,false,
BAR_2_Plass9,Weekday,18,15,1,0.1802,0.7156,true,-0.591,-0.4714,true,
ASK_Plass57,Weekend,18,18,1,0.1962,0.4938,true,0.38,0.3325,true,
OSL_S_KT149,Weekday,7,16,1,0.1466,0.8823,true,0.0184,0.35,true,
OSL_S_KT149,Weekday,24,35,1,0.1358,0.5409,true,0.2059,0.2412,false,
BAR_Plass153,Weekday,16,20,1,0.2211,0.2833,true,0.0844,0.2339,false,
TRO_R_AsO2-1,Weekday,17,57,1,0.119,0.3984,true,-0.1069,0.0735,false,
TRO_R_AsO2-1,Weekday,18,27,1,0.3132,0.0102,false,0.2142,0.1545,false,
TRO_R_AsO2-1,Weekday,19,37,1,0.2493,0.0205,false,0.3273,0.1119,true,
TRO_R_AdO1-1,Weekday,8,17,1,0.1217,0.963,true,0.0078,-0.0245,false,
TRO_R_AdO1-1,Weekday,22,20,1,0.1055,0.9794,true,0.0756,0.1669,false,
OSL_S_KT143,Weekend,19,37,1,0.1598,0.3029,true,0.0559,0.0924,false,
OSL_S_KT143,Weekend,20,33,1,0.1527,0.4267,true,0.0547,0.0471,false,
OSL_S_KT143,Weekend,21,35,1,0.1939,0.1451,true,0.1214,-0.118,false,
OSL_S_KT143,Weekend,22,18,1,0.2056,0.4333,true,0.7588,0.5294,true,
TRO_Plass52,Weekday,21,20,1,0.1509,0.7537,true,0.0377,0.2114,false,
OSL_S_KT17,Weekday,23,41,1,0.0922,0.8783,true,0.0439,0.2977,false,
TRO_R_Bl2-2,Weekday,16,24,1,0.1404,0.7325,true,0.4368,0.5957,true,
TRO_R_Bl2-2,Weekday,20,17,1,0.2513,0.2342,true,0.4858,0.3456,true,
TRO_R_Bl2-2,Weekday,21,26,1,0.1862,0.3299,true,0.2864,0.4058,true,
TRO_R_Bl2-2,Weekday,23,25,1,0.1992,0.2757,true,-0.0391,-0.0762,false,
BAR_Plass157,Weekday,16,22,1,0.1414,0.7725,true,0.0317,0.2011,false,
BAR_Plass157,Weekday,17,46,1,0.1398,0.3324,true,-0.0628,0.0824,false,
BAR_Plass157,Weekday,18,32,1,0.1773,0.2682,true,0.0128,0.1228,false,
BAR_Plass157,Weekday,19,21,1,0.2506,0.1439,true,-0.0544,-0.1908,false,
BAR_Plass157,Weekday,20,15,1,0.3158,0.1009,true,0.5966,-0.1143,true,
ASK_Plass25,Weekend,20,17,1,0.1283,0.9427,true,-0.0249,-0.201,false,
OSL_T_74,Weekday,16,18,1,0.1924,0.5188,true,-0.0892,-0.0196,false,
OSL_T_74,Weekday,17,19,1,0.2644,0.141,true,0.235,0.3649,true,
OSL_T_74,Weekday,22,18,1,0.1403,0.8711,true,-0.3727,-0.3395,true,
OSL_T_32,Weekday,16,19,1,0.1875,0.5177,true,0.061,-0.0368,false,
OSL_T_32,Weekday,21,20,1,0.1987,0.4099,true,-0.1635,-0.1596,false,
OSL_S_KT95,Weekday,22,15,1,0.2098,0.5246,true,0.2071,0.2857,false,
OSL_S_KT95,Weekday,23,49,1,0.1907,0.0577,true,-0.0191,-0.0904,false,
OSL_S_KT84,Weekday,1,26,1,0.1658,0.474,true,0.1946,0.0602,false,
OSL_S_KT84,Weekday,2,18,1,0.1465,0.8351,true,0.1137,0.0568,false,
OSL_S_KT84,Weekday,19,22,1,0.2417,0.1539,true,0.691,0.6894,true,
OSL_S_KT84,Weekday,21,20,1,0.1999,0.4023,true,0.2302,0.1437,false,
OSL_S_KT84,Weekday,22,19,1,0.1558,0.7468,true,0.5558,0.5509,true,
OSL_S_KT84,Weekday,23,17,1,0.1444,0.8712,true,0.3135,0.2794,true,
OSL_S_KT84,Weekday,24,26,1,0.1164,0.8735,true,0.1896,0.1617,false,
OSL_S_KT138,Weekend,5,27,1,0.2027,0.2184,true,-0.3115,-0.6149,true,
ASK_Plass67,Weekend,12,24,1,0.1475,0.6751,true,-0.0619,0.0844,false,
OSL_S_KT112,Weekday,1,17,1,0.2166,0.4032,true,0.3608,0.4632,true,
OSL_S_KT112,Weekday,24,35,1,0.1132,0.7629,true,-0.3511,-0.2409,true,
