user_id,day_type,bin,n_pairs,fallback,ks_stat,p_value,passed,r_pearson,r_spearman,correlated,rho_copula
KR_1231,Weekday,18,17,1,0.1597,0.7795,true,0.3872,0.3603,true,
KR_1231,Weekday,19,17,1,0.1591,0.7834,true,0.1652,-0.1912,false,
KR_401,Weekday,17,25,1,0.1002,0.9637,true,0.0788,-0.1531,false,
KR_102,Weekday,17,16,1,0.1073,0.9929,true,0.119,-0.0382,false,
KR_102,Weekday,19,17,1,0.1954,0.5362,true,-0.0484,-0.0147,false,
KR_102,Weekday,20,18,1,0.1126,0.9766,true,0.2391,0.2281,false,
KR_160,Weekday,17,24,1,0.0973,0.9771,true,-0.1771,-0.2574,false,
KR_160,Weekday,18,37,1,0.1319,0.5431,true,-0.3215,-0.3743,true,
KR_932,Weekday,9,24,1,0.2529,0.0934,true,-0.3345,-0.6574,true,
KR_1433,Weekday,9,16,1,0.1303,0.9491,true,0.6215,0.6235,true,
KR_70,Weekday,9,29,1,0.3562,0.0013,false,-0.0946,-0.4621,true,0.1773
KR_70,Weekday,10,133,1,0.1996,0.0001,false,-0.1087,-0.331,true,
KR_178,Weekday,8,38,1,0.194,0.1157,true,0.2531,-0.066,false,
KR_422,Weekday,17,22,1,0.2435,0.1482,true,0.1425,-0.1779,false,
KR_20,Weekday,15,16,1,0.2231,0.4043,true,0.017,-0.1088,false,
KR_20,Weekday,16,25,1,0.1999,0.2719,true,0.0333,-0.0862,false,
KR_20,Weekday,17,47,1,0.1739,0.1179,true,0.0777,-0.0769,false,
KR_20,Weekday,18,17,1,0.1152,0.978,true,0.1916,-0.0123,false,
KR_223,Weekday,9,25,1,0.11,0.9235,true,-0.3341,-0.4331,true,
KR_223,Weekday,10,18,1,0.119,0.9609,true,0.0509,-0.1207,false,
KR_927,Weekday,20,15,1,0.3912,0.0204,false,0.5547,-0.0964,true,0.4937
KR_927,Weekday,24,21,1,0.1294,0.8745,true,0.0496,0.0818,false,
KR_1226,Weekday,18,19,1,0.136,0.8741,true,-0.0372,-0.0702,false,
KR_29,Weekday,17,72,1,0.1699,0.0322,false,0.0518,-0.3773,true,
KR_29,Weekday,18,94,1,0.1532,0.0252,false,-0.0663,-0.5679,true,
