user_id,day_type,bin,n_pairs,fallback,ks_stat,p_value,passed,r_pearson,r_spearman,correlated,rho_copula
gist|KR_U1225,Weekday,18,83,1,0.1591,0.0311,false,-0.0201,-0.313,true,
gist|KR_U1225,Weekday,19,18,1,0.1559,0.775,true,0.0698,-0.1685,false,
gist|KR_U1764,Weekday,19,26,1,0.2038,0.2316,true,0.3205,0.1197,true,
norway|OSL_S_KT137,Weekday,9,16,1,0.2385,0.3235,true,0.3601,0.4088,true,
norway|OSL_S_KT137,Weekday,15,15,1,0.1688,0.7871,true,0.3106,0.325,true,
norway|OSL_S_KT137,Weekday,16,17,1,0.1926,0.5547,true,0.5439,0.3102,true,
norway|OSL_S_KT137,Weekday,17,46,1,0.1711,0.1372,true,0.2205,0.2814,false,
norway|OSL_S_KT137,Weekday,18,33,1,0.1164,0.7642,true,0.2124,0.2358,false,
norway|OSL_S_KT137,Weekday,19,19,1,0.1356,0.8765,true,0.2408,0.1316,false,
norway|OSL_S_KT137,Weekday,21,15,1,0.1617,0.8282,true,-0.1957,-0.2536,false,
norway|OSL_S_KT162,Weekday,1,26,1,0.1454,0.6434,true,-0.3518,-0.5598,true,
norway|OSL_S_KT162,Weekday,17,20,1,0.1717,0.5985,true,0.2663,0.2414,false,
norway|OSL_S_KT162,Weekday,22,17,1,0.1571,0.7961,true,-0.1763,0.0221,false,
norway|OSL_S_KT162,Weekday,23,24,1,0.1697,0.4956,true,0.1351,0.0052,false,
norway|OSL_S_KT162,Weekday,24,27,1,0.1696,0.421,true,-0.2702,-0.2055,false,
norway|BAR_Plass160,Weekday,16,207,1,0.3325,0.0,false,0.0193,0.2293,false,
norway|BAR_Plass160,Weekday,17,27,1,0.1881,0.2968,true,0.1252,-0.1869,false,
norway|BAR_Plass160,Weekday,18,42,1,0.2698,0.0045,false,-0.1704,0.3907,true,
norway|BAR_Plass113,Weekend,18,15,1,0.1239,0.9755,true,-0.1377,0.1571,false,
norway|OSL_S_KT76,Weekday,16,18,1,0.2358,0.2704,true,-0.1373,0.0258,false,
