arrival_hour,duration_h,energy_kwh
15.666666666666666,14.98333,6.9359932398954625
17.65,12.85,13.924
16.916666666666668,14.71667,15.705402168431515
20.78333333333333,13.4,2.3208889175621277
13.95,11.78333,8.15
16.683333333333334,2.462193033961972,6.77
23.3,6.048023366048921,43.901767763440475
14.416666666666666,20.7,25.91848430630762
21.98333333333333,4.017968558882584,14.13
0.9,3.266667,2.8
14.05,38.58333,11.04
15.215613986331302,5.683333333333334,9.67
16.8,0.26451019559378147,6.8500587772454775
19.9,14.86667,10.22
20.85,2.9995153254317373,10.4
8.8,10.306063643650054,10.03
16.966666666666665,11.45,8.21
8.45,17.268774091536258,9.34
5.683333333333334,10.792679429336259,5.98
17.783333333333335,4.15,10.44
0.1,1.316667,3.75
21.55,2.533333333333333,17.69
15.15,0.8841909393424687,3.76
14.516666666666667,7.5,18.42
9.316666666666666,0.1666667,7.84
0.6666666666666666,2.2,2.47
3.4333333333333336,2.7333333333333334,1.43
19.78333333333333,9.087373282220671,16.68807097219392
8.633333333333333,19.590015531831465,2.098249337275213
9.833333333333334,12.01667,22.79
17.466666666666665,8.127362796527017,4.383422612210875
17.166666666666668,8.233333,7.08
21.216666666666665,1.0771522521523953,9.81
20.966666666666665,15.11667,2.0
11.766666666666667,14.16667,11.43
19.216666666666665,11.38333,12.2
16.983333333333334,14.0,4.883
15.483333333333333,5.888937068233654,36.1
20.98333333333333,2.100734249671194,4.61647918117966
11.416666666666666,8.916666666666666,17.92
16.633333333333333,1.6666666666666667,7.71
17.35,11.66667,28.37
18.03333333333333,13.53333,2.75
17.85,11.984211339985503,19.37
15.133333333333333,0.5091462101082991,7.62
15.966666666666669,19.03333,11.19
13.35,15.68333,14.3
17.133333333333333,2.25,3.48
9.758242504775065,42.96598590736692,42.82102619341054
19.916666666666668,4.503467898462828,23.958430999441553
23.166666666666668,1.8833333333333333,21.23
14.1,1.8666666666666667,23.13
23.416666666666668,15.399862810711781,21.46
16.383333333333333,3.704352976644858,5.81
2.7333333333333334,1.466667,5.832276931714576
9.0,0.5179401652483696,13.220896020380172
17.75,2.116667,4.82
10.766666666666667,10.58333,13.13
15.016666666666667,19.83333,7.12
17.516666666666666,0.985609529334452,2.32
20.7,2.116667,9.11
17.65,3.416667,8.96
22.916666666666668,21.01667,2.8607831181675056
12.8,13.2,1.06
10.6,3.833333,8.85
19.9,12.118204523137612,4.34
18.409096815467638,2.216667,7.78
7.4,4.265955688809364,8.00731114180562
10.7,0.1498651688658143,3.18
20.716666666666665,0.6666666666666666,16.29
1.55,3.75,23.82
20.212047216340395,48.62764096892123,16.1
4.75,1.3276995104161775,2.4
17.516666666666666,5.833333333333333,1.81
14.416666666666666,5.483333,1.46
18.9,10.31667,4.39
11.85,2.7411313481103625,26.905625649688044
18.366666666666667,13.48333,14.8
17.15,8.521084456038711,10.38
20.78333333333333,4.6,3.51
21.33333333333333,19.47443377678467,11.3
8.5,1.733333,5.66
11.583333333333334,0.75,4.83
19.95,8.65,3.97
15.216666666666669,11.820064098259484,18.58
14.15,1.483333,15.650129716339158
17.733333333333334,13.208003723420715,9.16
3.4833333333333334,1.9166666666666667,5.92
15.516666666666667,1.15,11.09
18.116666666666667,10.8,5.45
12.9,0.6696867128844921,11.52
15.5,1.4796957329226565,3.02
16.142905094609493,1.733333,3.58
22.416666666666668,15.03333,26.01
23.38347323775106,11.026688713582544,9.9
19.966666666666665,6.35,11.09
16.766666666666666,9.816667,49.540584111622046
17.45,11.3,3.72
15.55,0.85,7.64
22.55,28.4,18.45
22.45,17.407414586718318,3.96
9.916666666666666,23.409487981242716,20.76
10.31079288080435,3.2438829056715024,0.86
20.883333333333333,37.53596429493002,19.21
17.583333333333332,14.43333,17.9
9.216666666666669,0.16935446725219963,0.54
18.73333333333333,19.93333,8.84
19.85,16.61667,2.43
16.666666666666668,13.3,37.996225871356835
21.2,66.39123983005645,18.4
15.0,10.636388888888888,23.0
22.45,12.25,20.6
15.116666666666667,13.0,1.99
16.2,8.633333,9.23
4.516666666666667,5.416666666666667,20.23
15.233333333333333,11.56667,2.19
1.85,14.98333,18.6
13.933333333333334,8.566667,12.31
9.616666666666667,1.9,20.91
17.016666666666666,18.35,18.77
20.33333333333333,5.566667,5.76
15.266666666666667,3.2,10.43
20.616666666666667,5.51692722341677,2.59
5.483333333333333,5.283333,6.95
17.416666666666668,14.56667,7.08
20.3,14.33333,33.45729528435201
23.016666666666666,17.950105920561036,21.47
16.516666666666666,13.06667,6.41
15.766666666666667,9.45,8.25
0.15,1.583333,35.76475117249258
15.7,37.012694659262706,44.27
19.05,0.35,13.81
3.066666666666667,8.866667,5.46
6.4,13.73333,22.69
13.8,0.8666666666666667,7.8441952539593345
17.583333333333332,4.839262441041193,3.513592901791102
22.816666666666663,14.1,13.90613127663047
17.85,1.933333333333333,5.52
15.766666666666667,7.483333,10.91
19.883333333333333,3.066667,5.35
14.566666666666666,5.816667,5.78
20.75,1.033333,5.33
16.333333333333332,2.45,9.05
18.85,61.62360992384825,16.740549842997556
17.733333333333334,15.6,33.3940945343704
0.1666666666666666,1.2166666666666666,16.96
18.6,26.01667,5.1
13.083333333333334,22.3,2.23972322409524
16.383333333333333,20.95,5.13
0.9666666666666668,38.93001471565783,9.95
21.35,15.26667,5.68
18.666666666666668,7.202136809352784,2.66
9.033333333333331,3.933333,3.9
22.316666666666663,8.933333,23.8
11.366666666666667,18.45,15.26
13.783333333333331,5.216666666666667,4.65753760265986
4.4717507272219335,1.566667,4.44
18.1,3.433333,4.67
16.466666666666665,4.801637270048281,12.87
19.716666666666665,16.50676813620761,10.383990282215743
16.8,8.708225724554511,3.25
14.683333333333334,6.75,8.18
20.683333333333334,15.65,19.99211300742441
15.283333333333331,13.51667,24.46
15.733333333333333,6.241569226588114,15.791724050760328
17.283333333333335,9.55,2.82
17.983333333333334,14.96667,3.8129515715690863
18.883333333333333,24.25,1.35
7.966666666666667,14.241425086309127,11.12
13.95,25.08333,24.33
20.33333333333333,7.851568379327085,2.26
21.95,14.83333,5.85
15.783333333333331,0.1833333,7.97
21.066666666666663,1.5634053437202557,5.878275129938978
16.916666666666668,9.08621778439655,13.917
22.33333333333333,6.773270550742765,4.47
11.216666666666669,10.11277999436846,10.24
19.416666666666668,18.08333,12.617450427656578
22.4,1.8026683984930774,23.81
0.1,18.18333,6.188150173867567
14.733333333333333,14.95,18.37
20.066666666666663,17.51667,15.9
20.0,14.107320875180775,10.425854828814888
19.666666666666668,1.716667,6.77
18.23333333333333,11.8,17.14
10.666666666666666,2.716045651099535,7.37
17.05,0.8,1.2522043130826324
