user_id,day_type,bin,n_pairs,fallback,ks_stat,p_value,passed,r_pearson,r_spearman,correlated,rho_copula
KR_1231,Weekday,18,17,1,0.1768,0.6635,true,0.3872,0.3603,true,
KR_1231,Weekday,19,17,1,0.1686,0.7201,true,0.1652,-0.1912,false,
KR_401,Weekday,17,25,1,0.1029,0.9544,true,0.0788,-0.1531,false,
KR_102,Weekday,17,16,1,0.1197,0.9761,true,0.119,-0.0382,false,
KR_102,Weekday,19,17,1,0.2038,0.4814,true,-0.0484,-0.0147,false,
KR_102,Weekday,20,18,1,0.1144,0.9727,true,0.2391,0.2281,false,
KR_160,Weekday,17,24,1,0.0909,0.989,true,-0.1771,-0.2574,false,
KR_160,Weekday,18,37,1,0.1257,0.6054,true,-0.3215,-0.3743,true,
KR_932,Weekday,9,24,1,0.2475,0.1063,true,-0.3345,-0.6574,true,
KR_1433,Weekday,9,16,1,0.1696,0.7477,true,0.6215,0.6235,true,
KR_70,Weekday,9,29,1,0.3103,0.0076,false,-0.0946,-0.4621,true,
KR_70,Weekday,10,133,1,0.2044,0.0,false,-0.1087,-0.331,true,
KR_178,Weekday,8,38,1,0.1361,0.4847,true,0.2531,-0.066,false,
KR_422,Weekday,17,22,1,0.1855,0.4371,true,0.1425,-0.1779,false,
KR_20,Weekday,15,16,1,0.228,0.3774,true,0.017,-0.1088,false,
KR_20,Weekday,16,25,1,0.1505,0.6245,true,0.0333,-0.0862,false,
KR_20,Weekday,17,47,1,0.0935,0.8086,true,0.0777,-0.0769,false,
KR_20,Weekday,18,17,1,0.1191,0.9697,true,0.1916,-0.0123,false,
KR_223,Weekday,9,25,1,0.1037,0.9514,true,-0.3341,-0.4331,true,
KR_223,Weekday,10,18,1,0.1092,0.9828,true,0.0509,-0.1207,false,
KR_927,Weekday,20,15,1,0.3859,0.0231,false,0.5547,-0.0964,true,0.4937
KR_927,Weekday,24,21,1,0.1773,0.525,true,0.0496,0.0818,false,
KR_1226,Weekday,18,19,1,0.1285,0.9127,true,-0.0372,-0.0702,false,
KR_29,Weekday,17,72,1,0.1739,0.0265,false,0.0518,-0.3773,true,
KR_29,Weekday,18,94,1,0.154,0.0241,false,-0.0663,-0.5679,true,
